,Unnamed: 0,steamId,title,history_link,required_age,is_free,controller_support,release_date,category.Single-player,category.Multi-player,category.PvP,category.Online PvP,category.Shared/Split Screen PvP,category.Co-op,category.Online Co-op,category.Shared/Split Screen Co-op,category.Shared/Split Screen,category.Steam Achievements,category.Full controller support,category.Steam Trading Cards,category.Steam Cloud,category.Remote Play on TV,category.Remote Play Together,genre.Action,genre.Indie,developer,publisher,supported_language.English,category.Partial Controller Support,genre.RPG,category.Remote Play on Phone,category.Remote Play on Tablet,category.In-App Purchases,genre.Adventure,genre.Simulation,genre.Strategy,genre.Casual,category.For one player,category.For multiple players,category.Cooperative game,category.Cooperative (online),category.Controller (fully),category.Collectible cards,category.Subtitles available,category.Remote Play on the tablet,genre.Action games,genre.Early Access,category.Cross-Platform Multiplayer,category.Steam Leaderboards,category.One player,category.Multiplayer,category.Full compatibility with control,category.Remote Play no celular,category.Remote Play no tablet,category.Remote Play na TV,category.Stats,fullgame,category.Downloadable Content,category.Captions available,category.Steam Workshop,category.Includes level editor,category.LAN Co-op,category.LAN PvP,category.steam cloud,category.MMO,genre.Massively Multiplayer,genre.Sports,category.VR Support,category.Single player,category.PvP in share / split screen,category.Shared/split screen,category.Crossplat multiplayer,category.Steam Achievement,category.Steam Trading Card,category.Steam turn notification,category.Remote Play on your tablet,genre.strategy,category.SteamVR Collectibles,genre.Adventure games,genre.Role-playing games,genre.Racing,category.Valve Anti-Cheat enabled,category.Steam cloud,category.Remote Play on your smartphone,category.Against players,category.Against players (online),genre.Multiplayer games,genre.Simulators,category.Commentary available,category.Cooperation,genre.action,genre.Free to Play,category.Against players (LAN),category.Against players (general screen),category.Cooperative (LAN),category.Co-op (general screen),category.General screen,category.Cross-platform play,category.Steam Turn Notifications,supported_language.Russian,supported_language.German,supported_language.French,supported_language.Italian,genre.Race,category.Partial controller support,genre.simulation,genre.Design & Illustration,genre.Web Publishing,genre.Casual games,genre.Animation & Modeling,genre.Game Development,genre.Accounting,genre.Audio Production,genre.Education,genre.Photo Editing,genre.Software Training,genre.Utilities,genre.Video Production,genre.Violent,number_of_demos,num_of_game_videos,num_of_dlc,num_of_packages_game_is_in,metacritic_score,windows_supported,mac_supported,linux_supported,total_steam_recommendations
662,662,302510,Ryse: Son of Rome,https://isthereanydeal.com/game/rysesonofrome/history/,17,False,full,2014-10-10,True,True,False,False,False,True,False,False,False,True,True,True,True,True,False,True,False,Crytek,Crytek ,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,0.61,1,0,0,23873.0
663,663,233270,Far Cry 3: Blood Dragon,https://isthereanydeal.com/game/farcryiiiblooddragon/history/,0,False,,2013-05-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,Ubisoft Montreal,Ubisoft,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,0.81,1,0,0,12893.0
664,664,546050,Puyo Puyo™Tetris® ,https://isthereanydeal.com/game/puyopuyotetris/history/,0,False,full,2018-02-27,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,Sonic Team,SEGA,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,0,0,4127.0
665,665,427190,Dead Rising,https://isthereanydeal.com/game/deadrising/history/,0,False,full,2016-09-12,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,Capcom,Capcom,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,0,0,2864.0
666,666,266230,Last Dream,https://isthereanydeal.com/game/lastdream/history/,0,False,,2014-03-13,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,White Giant RPG Studios,White Giant RPG Studios,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,2,2,,1,1,1,402.0
667,667,676760,Noise,https://isthereanydeal.com/game/noise/history/,0,False,,2019-10-13,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Talentplace,KishMish Games,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2,,1,0,0,117.0
668,668,580020,Tekken 7 Season Pass,https://isthereanydeal.com/game/tekkenviiseasonpass/history/,0,False,full,2017-06-01,True,True,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"{'appid': '389730', 'name': 'TEKKEN 7'}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,,1,0,0,372.0
669,669,20510,S.T.A.L.K.E.R. Clear Sky,https://isthereanydeal.com/game/stalkerclearsky/history/,0,False,,2008-09-15,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,GSC Game World,GSC World Publishing,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,2,0.75,1,0,0,10440.0
670,670,339340,Resident Evil 0 / biohazard 0 HD Remaster,https://isthereanydeal.com/game/residentevil0biohazard0hdremaster/history/,18,False,full,2016-01-19,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,6,3,,1,0,0,5222.0
671,671,1746860,The Elder Scrolls V: Skyrim Anniversary Upgrade,https://isthereanydeal.com/game/elderscrollsvskyrimanniversaryupgrade/history/,18,False,,2021-11-10,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Bethesda Game Studios,Bethesda Softworks,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'appid': '489830', 'name': 'The Elder Scrolls V: Skyrim Special Edition'}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2,,1,0,0,3106.0
672,672,593380,XCOM 2 - War of the Chosen Edition,https://isthereanydeal.com/game/xcomiiwarofchosenedition/history/,0,False,,2018-12-03,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Firaxis Games,2K,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'appid': '268500', 'name': 'XCOM® 2'}",True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,0.88,1,1,1,3090.0
673,673,860900,Bounty Battle,https://isthereanydeal.com/game/bountybattle/history/,0,False,full,2020-09-10,True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,Dark Screen Games,Dark Screen Games,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,0.39,1,0,0,
674,674,656350,Undermine,https://isthereanydeal.com/game/undermine/history/,0,False,full,2020-08-06,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,Thorium,Thorium,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,1,1,,1,1,1,6604.0
675,675,957690,HITMAN™ 2 - Expansion Pass,https://isthereanydeal.com/game/hitmaniiexpansionpass/history/,0,False,,2018-11-13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,IO Interactive A/S,Warner Bros. interactive Entertainment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'appid': '863550', 'name': 'HITMAN™ 2'}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,0,2,,1,0,0,413.0
676,676,503350,White Noise 2,https://isthereanydeal.com/game/whitenoiseii/history/,0,False,full,2017-04-07,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,Milkstone Studios,Milkstone Studios,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,6,2,,1,1,1,2198.0
677,677,787860,Farming Simulator 19,https://isthereanydeal.com/game/farmingsimulatoriix/history/,0,False,full,2018-11-19,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,False,False,Giants Software,Focus Home Interactive,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,10,2,0.73,1,1,0,49453.0
678,678,581270,Old Man's Journey,https://isthereanydeal.com/game/oldmansjourney/history/,0,False,,2017-05-17,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Broken Rules,Broken Rules,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,1,1,0.76,1,1,0,1816.0
679,679,1020470,Evoland Legendary Edition,https://isthereanydeal.com/game/evolandlegendaryedition/history/,0,False,full,2019-02-07,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,Shiro Games,Shiro Unlimited,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,1,1,769.0
680,680,675010,MudRunner,https://isthereanydeal.com/game/mudrunner/history/,0,False,full,2017-10-30,True,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,Saber Interactive,Focus Home Interactive,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,4,2,,1,0,0,19129.0
681,681,859580,Imperator: Rome,https://isthereanydeal.com/game/imperatorrome/history/,0,False,,2019-04-25,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,Paradox Development Studio,Paradox Interactive,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,5,1,0.76,1,1,1,15419.0
682,682,1098420,SpritePile,https://isthereanydeal.com/game/spritepile/history/,0,False,,2019-06-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sebastian Nigro,Sebastian Nigro,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,1,3,0,1,,1,0,0,
683,683,208580,STAR WARS®: Knights of the Old Republic™ II - The Sith Lords™,https://isthereanydeal.com/game/starwarsknightsofoldrepubliciisithlords/history/,0,False,full,2012-08-23,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Obsidian Entertainment,LucasArts,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,1,0.85,1,1,1,16237.0
684,684,598490,Healer's Quest,https://isthereanydeal.com/game/healersquest/history/,0,False,,2018-04-18,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,Rablo Games,Rablo Games,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,2,,1,0,0,168.0
685,685,1585580,Sky Goddess,https://isthereanydeal.com/game/skygoddess/history/,0,False,,2021-04-22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,小小游戏,小小游戏,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,4,1,,1,0,0,
686,686,641320,Cooking Simulator,https://isthereanydeal.com/game/cookingsimulator/history/,0,False,,2019-06-06,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Big Cheese Studio,Big Cheese Studio,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,5,2,0.64,1,0,0,10983.0
687,687,1269030,Fred3ric,https://isthereanydeal.com/game/frediiiric/history/,0,False,,2020-09-21,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,Forever Entertainment S. A.,Forever Entertainment S. A.,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,0,0,
688,688,322450,FRAMED Collection,https://isthereanydeal.com/game/framedcollection/history/,0,False,full,2018-05-17,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,Loveshack Entertainment,Fellow Traveller,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,1,1,,1,1,1,805.0
689,689,1233062,Borderlands 3 Season Pass,https://isthereanydeal.com/game/borderlandsiiiseasonpass/history/,0,False,full,2020-03-13,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,Gearbox Software,2K,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'appid': '397540', 'name': 'Borderlands 3'}",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2,,1,0,0,429.0
690,690,386540,A.I. Invasion,https://isthereanydeal.com/game/aiinvasion/history/,0,False,full,2015-09-30,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,GameArt Studio GmbH,GameArt Studio GmbH,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1,,1,0,0,
691,691,314520,Euro Fishing,https://isthereanydeal.com/game/eurofishing/history/,0,False,full,2015-11-02,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,Dovetail Games,Dovetail Games - Fishing ,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,9,2,,1,0,0,1372.0
692,692,250180,Metal Slug 3,https://isthereanydeal.com/game/metalslugiii/history/,0,False,full,2014-02-14,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,SNK CORPORATION,SNK CORPORATION,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,3,,1,0,0,5170.0
693,693,276810,Mordheim: City of the Damned,https://isthereanydeal.com/game/mordheimcityofdamned/history/,0,False,,2015-11-19,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,Rogue Factor,Nacon,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,6,3,0.74,1,0,0,5735.0
694,694,19000,Silent Hill Homecoming,https://isthereanydeal.com/game/silenthillhomecoming/history/,0,False,,2009-03-02,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Double Helix Games,"Konami Digital Entertainment, Inc.",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0.64,1,0,0,1112.0
695,695,1238000,Mass Effect Andromeda,https://isthereanydeal.com/game/masseffectandromeda/history/,0,False,full,2020-06-11,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,BioWare,Electronic Arts,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,2,1,0.72,1,0,0,6764.0
696,696,991560,ONE PUNCH MAN: A HERO NOBODY KNOWS,https://isthereanydeal.com/game/onepunchmanaheronobodyknows/history/,0,False,full,2020-02-27,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,Spike Chunsoft Co. Ltd.,BANDAI NAMCO Entertainment,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,6,2,,1,0,0,717.0
697,697,214730,Space Rangers HD: A War Apart,https://isthereanydeal.com/game/spacerangershdawarapart/history/,0,False,,2013-10-17,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,SNK Games,1C Entertainment,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,0.68,1,0,0,4124.0
698,698,996770,Moving Out,https://isthereanydeal.com/game/movingout/history/,0,False,full,2020-04-28,True,True,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,SMG Studio,Team17,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,3,2,0.79,1,0,0,949.0
699,699,729040,Borderlands: Game of the Year Enhanced,https://isthereanydeal.com/game/borderlandsgameofyearenhanced/history/,18,False,,2019-04-03,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,Gearbox Software,2K,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,0,0,8540.0
700,700,342380,Sakura Angels,https://isthereanydeal.com/game/sakuraangels/history/,0,False,,2015-01-16,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Winged Cloud,Winged Cloud,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,1,1,1544.0
701,701,357310,Oriental Empires,https://isthereanydeal.com/game/orientalempires/history/,0,False,,2017-09-14,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,Shining Pixel Studios,Iceberg Interactive,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,2,1,0.74,1,0,0,2310.0
